Vernier Format 2
rest_spirom1.cmbl 10/05/20 16:23 .
Latest
Tiempo	Tasa de Flujo	Volumen
1.45	1.80908250678	0.810721058884
1.46	1.8376469606	0.792487411547
1.47	1.82812547599	0.774158549364
1.48	1.81860399139	0.755924902027
1.49	1.85668992982	0.737548432421
1.5	1.85668992982	0.718981533123
1.51	1.85668992982	0.700414633825
1.52	1.79956102217	0.682133379065
1.53	1.80908250678	0.66409016142
1.54	1.75195359913	0.646284980891
1.55	1.75195359913	0.628765444899
1.56	1.72338914531	0.611388731177
1.57	1.72338914531	0.594154839724
1.58	1.72338914531	0.576920948271
1.59	1.70434617609	0.559782271664
1.6	1.68530320688	0.542834024749
1.61	1.67578172227	0.526028600103
1.62	1.64721726844	0.50941360515
1.63	1.60020493819	0.493176494117
1.64	1.57164048437	0.477317267004
1.65	1.52403306133	0.461838899275
1.66	1.49546860751	0.446741390931
1.67	1.45738266908	0.431977134548
1.68	1.43833969986	0.417498522703
1.69	1.43833969986	0.403115125705
1.7	1.38121079221	0.389017373245
1.71	1.38121079221	0.375205265322
1.72	1.37168930761	0.361440764823
1.73	1.37168930761	0.347723871747
1.74	1.35264633839	0.334102193517
1.75	1.34312485378	0.320623337556
1.76	1.31456039996	0.307334911288
1.77	1.33360336917	0.294094092442
1.78	1.27647446153	0.281043703289
1.79	1.25743149231	0.268374173519
1.8	1.24850510049	0.255844490555
1.81	1.21994064667	0.24350226182
1.82	1.18185470824	0.231493285045
1.83	1.11520431598	0.220007989924
1.84	1.07711837755	0.209046376456
1.85	1.05807540833	0.198370407527
1.86	0.99142501608	0.188122905405
1.87	0.924774623825	0.178541907205
1.88	0.849197839751	0.169672044887
1.89	0.76350447828	0.161608533297
1.9	0.649246662986	0.154544777591
1.91	0.545105425088	0.148573017151
1.92	0.430847609794	0.143693251976
1.93	0.345154248324	0.139813242686
1.94	0.240417917637	0.136885381856
1.95	0.136276679739	0.135001908869
1.96	0.0505833182688	0.134067608879
1.97	-0.0446315278095	0.134037849927
1.98	-0.148772765708	0.135004871394
1.99	-0.253509096394	0.137016280705
2	-0.339202457864	0.139979838476
2.01	-0.434417303943	0.143847937285
2.02	-0.538558541841	0.148712816514
2.03	-0.633773387919	0.154574476163
2.04	-0.71946674939	0.161340676849
2.05	-0.824203080076	0.169059025997
2.06	-0.937865802582	0.17786937041
2.07	-0.985473225621	0.187486065551
2.08	-1.07116658709	0.197769264614
2.09	-1.15685994856	0.208909397293
2.1	-1.25147970185	0.220951095545
2.11	-1.36573751715	0.23403718164
2.12	-1.44190939401	0.248075416195
2.13	-1.54605063191	0.263015216325
2.14	-1.59365805495	0.278713759759
2.15	-1.6603084472	0.29498359227
2.16	-1.72695883946	0.311919928703
2.17	-1.71743735485	0.329141909675
2.18	-1.80313071632	0.346744750031
2.19	-1.81265220093	0.364823664617
2.2	-1.82217368553	0.382997794049
2.21	-1.79360923171	0.401076708636
2.22	-1.79360923171	0.419012800953
2.23	-1.77456626249	0.436853678424
2.24	-1.74600180867	0.454456518779
2.25	-1.7840877471	0.472106966558
2.26	-1.79360923171	0.489995451452
2.27	-1.82217368553	0.508074366039
2.28	-1.82217368553	0.526296102894
2.29	-1.82217368553	0.544517839749
2.3	-1.81265220093	0.562691969181
2.31	-1.81265220093	0.580818491191
2.32	-1.79360923171	0.598849798354
2.33	-1.75552329328	0.616595460979
2.34	-1.73648032406	0.634055479066
2.35	-1.73648032406	0.651420282306
2.36	-1.73648032406	0.668785085547
2.37	-1.72695883946	0.686102281364
2.38	-1.68887290102	0.703181440067
2.39	-1.64126547799	0.719832131962
2.4	-1.62222250877	0.736149571896
2.41	-1.61270102416	0.75232418956
2.42	-1.56509360112	0.768213162687
2.43	-1.55557211651	0.783816491275
2.44	-1.54605063191	0.799324605017
2.45	-1.52700766269	0.81468989649
2.46	-1.50855978626	0.829867733735
2.47	-1.52700766269	0.845045570979
2.48	-1.48951681705	0.860128193378
2.49	-1.48951681705	0.875023361549
2.5	-1.47999533244	0.889870922296
2.51	-1.47999533244	0.904670875621
2.52	-1.47999533244	0.919470828945
2.53	-1.48951681705	0.934318389692
2.54	-1.48951681705	0.949213557863
2.55	-1.47999533244	0.96406111861
2.56	-1.49903830166	0.978956286781
2.57	-1.47047384783	0.993803847528
2.58	-1.47047384783	1.00850858601
2.59	-1.46095236322	1.02316571706
2.6	-1.51808127087	1.03806088523
2.61	-1.49903830166	1.05314648309
2.62	-1.51808127087	1.06823208096
2.63	-1.52700766269	1.08345752563
2.64	-1.52700766269	1.09872760225
2.65	-1.51808127087	1.11395304692
2.66	-1.47999533244	1.12894342994
2.67	-1.46095236322	1.14364816841
2.68	-1.44190939401	1.1581624772
2.69	-1.41334494019	1.17243874887
2.7	-1.36573751715	1.18633416116
2.71	-1.34669454793	1.19989632148
2.72	-1.32765157871	1.21326805212
2.73	-1.28004415568	1.22630653079
2.74	-1.28004415568	1.23910697235
2.75	-1.28004415568	1.2519074139
2.76	-1.24195821724	1.26451742577
2.77	-1.19435079421	1.27669897082
2.78	-1.17590291778	1.28855023938
2.79	-1.13781697935	1.30011883887
2.8	-1.09973104091	1.31130657897
2.81	-1.04260213327	1.32201824484
2.82	-1.01403767944	1.33230144391
2.83	-0.994994710229	1.34234660585
2.84	-0.956908771797	1.35210612326
2.85	-0.928344317974	1.36153238871
2.86	-0.909301348758	1.37072061705
2.87	-0.852172441111	1.379527986
2.88	-0.80516011086	1.38781464876
2.89	-0.748031203213	1.39558060533
2.9	-0.633773387919	1.40248962828
2.91	-0.509994088017	1.40820846566
2.92	-0.329680973256	1.41240684097
2.93	-0.13032488928	1.41470687028
2.94	0.0791477720923	1.41496275587
2.95	0.3165897945	1.41298406803
2.96	0.545105425088	1.40867559194
2.97	0.706375570633	1.40241818696
2.98	0.830154870535	1.39473553475
2.99	0.906326747398	1.38605312666
3	0.915253139217	1.37694522723
3.01	1.03903243912	1.36717379934
3.02	1.07711837755	1.35659304525
3.03	1.15329025441	1.34544100209
3.04	1.16281173902	1.33386049213
3.05	1.18185470824	1.32213715989
3.06	1.21994064667	1.31012818312
3.07	1.24850510049	1.29778595438
3.08	1.24850510049	1.28530090338
3.09	1.26695297692	1.27272361299
3.1	1.27647446153	1.2600064758
3.11	1.30503891535	1.24709890891
3.12	1.31456039996	1.23400091234
3.13	1.35264633839	1.22066487864
3.14	1.34312485378	1.20718602268
3.15	1.37168930761	1.19361195188
3.16	1.37168930761	1.1798950588
3.17	1.38121079221	1.1661305583
3.18	1.40977524604	1.15217562811
3.19	1.40025376143	1.13812548307
3.2	1.39073227682	1.12417055288
3.21	1.40977524604	1.11016801527
3.22	1.42881821525	1.09597504796
3.23	1.44786118447	1.08159165096
3.24	1.47642563829	1.06697021685
3.25	1.50499009211	1.0520631382
3.26	1.53355454594	1.03687041501
3.27	1.53355454594	1.02153486955
3.28	1.51451157672	1.00629453893
3.29	1.53355454594	0.991054208319
3.3	1.57164048437	0.975528233168
3.31	1.57164048437	0.959811828324
3.32	1.60913133001	0.943907969252
3.33	1.60913133001	0.927816655952
3.34	1.61865281462	0.911677735229
3.35	1.62817429923	0.895443599659
3.36	1.61865281462	0.87920946409
3.37	1.60020493819	0.863115175326
3.38	1.64721726844	0.846878064293
3.39	1.61865281462	0.830548713878
3.4	1.61865281462	0.814362185732
3.41	1.60913133001	0.798223265008
3.42	1.58116196898	0.782271798513
3.43	1.55259751515	0.766603001093
3.44	1.53355454594	0.751172240787
3.45	1.55259751515	0.735741480482
3.46	1.53355454594	0.720310720176
3.47	1.4859471229	0.705213211832
3.48	1.4859471229	0.690353740603
3.49	1.44786118447	0.675684699066
3.5	1.45738266908	0.661158479799
3.51	1.44786118447	0.646632260531
3.52	1.41929673064	0.632296470955
3.53	1.41929673064	0.618103503649
3.54	1.38121079221	0.604100966035
3.55	1.362167823	0.590384072959
3.56	1.34312485378	0.576857609575
3.57	1.32408188457	0.563521575883
3.58	1.30503891535	0.550375971883
3.59	1.29551743074	0.537373190153
3.6	1.27647446153	0.524513230692
3.61	1.24850510049	0.511888332881
3.62	1.22946213128	0.499498496723
3.63	1.21041916206	0.487299090256
3.64	1.21041916206	0.475194898635
3.65	1.20089767745	0.463138314438
3.66	1.17233322363	0.451272159932
3.67	1.15329025441	0.439644042542
3.68	1.15329025441	0.428111139998
3.69	1.12472580059	0.416721059723
3.7	1.07711837755	0.405711838832
3.71	1.03903243912	0.395131084749
3.72	1.02951095451	0.384788367781
3.73	1.00094650069	0.374636080505
3.74	0.962860562257	0.36481704519
3.75	0.924774623825	0.35537886926
3.76	0.89680526279	0.346270969827
3.77	0.877762293574	0.337398132045
3.78	0.877762293574	0.328620509109
3.79	0.849197839751	0.319985708442
3.8	0.849197839751	0.311493730045
3.81	0.849197839751	0.303001751647
3.82	0.849197839751	0.29450977325
3.83	0.839676355143	0.286065402275
3.84	0.820633385927	0.27776385357
3.85	0.839676355143	0.269462304865
3.86	0.811111901319	0.261208363582
3.87	0.801590416711	0.253144851992
3.88	0.753982993672	0.24536698494
3.89	0.687332601417	0.238160406965
3.9	0.582596270731	0.231810762604
3.91	0.487976517441	0.226457898663
3.92	0.307068309892	0.222482674527
3.93	0.107712225916	0.220408771848
3.94	-0.186858704139	0.220804504239
3.95	-0.481429634194	0.22414594593
3.96	-0.795638626252	0.230531287233
3.97	-1.04260213327	0.23972249103
3.98	-1.20387227881	0.250954863091
3.99	-1.26100118646	0.263279230417
4	-1.28956564028	0.276032064551
4.01	-1.38478048636	0.289403795184
4.02	-1.4323879094	0.303489637163
4.03	-1.47047384783	0.318003945949
4.04	-1.4323879094	0.332518254735
4.05	-1.47999533244	0.347080170944
4.06	-1.50855978626	0.362022946538
4.07	-1.47999533244	0.376965722131
4.08	-1.47999533244	0.391765675456
4.09	-1.50855978626	0.406708451049
4.1	-1.51808127087	0.421841656335
4.11	-1.54605063191	0.437162315849
4.12	-1.51808127087	0.452482975363
4.13	-1.51808127087	0.467663788071
4.14	-1.51808127087	0.48284460078
4.15	-1.52700766269	0.498070045448
4.16	-1.54605063191	0.513435336921
4.17	-1.55557211651	0.528943450663
4.18	-1.56509360112	0.544546779251
4.19	-1.55557211651	0.560150107839
4.2	-1.56509360112	0.575753436427
4.21	-1.55557211651	0.591356765015
4.22	-1.55557211651	0.606912486181
4.23	-1.50855978626	0.622233145694
4.24	-1.52700766269	0.637410982939
4.25	-1.52700766269	0.652681059566
4.26	-1.5365291473	0.667998743616
4.27	-1.54605063191	0.683411642512
4.28	-1.51808127087	0.698732302026
4.29	-1.52700766269	0.713957746694
4.3	-1.55557211651	0.72937064559
4.31	-1.56509360112	0.744973974178
4.32	-1.56509360112	0.760624910189
4.33	-1.54605063191	0.776180631354
4.34	-1.54605063191	0.791641137673
4.35	-1.56509360112	0.807196858839
4.36	-1.58413657034	0.822943009696
4.37	-1.58413657034	0.838784375399
4.38	-1.57461508573	0.85457813368
4.39	-1.60317953955	0.870467106806
4.4	-1.58413657034	0.886403687355
4.41	-1.51808127087	0.901914776561
4.42	-1.52700766269	0.917140221229
4.43	-1.54605063191	0.932505512702
4.44	-1.49903830166	0.94773095737
4.45	-1.47047384783	0.962578518118
4.46	-1.46095236322	0.977235649173
4.47	-1.4323879094	0.991702350536
4.48	-1.4323879094	1.00602622963
4.49	-1.45143087862	1.02044532357
4.5	-1.39430197097	1.03467398782
4.51	-1.40382345558	1.04866461495
4.52	-1.42286642479	1.06279806435
4.53	-1.39430197097	1.07688390633
4.54	-1.39430197097	1.09082692604
4.55	-1.41334494019	1.1048651606
4.56	-1.40382345558	1.11895100258
4.57	-1.42286642479	1.13308445198
4.58	-1.40382345558	1.14721790138
4.59	-1.44190939401	1.16144656563
4.6	-1.40382345558	1.17567522988
4.61	-1.41334494019	1.18976107185
4.62	-1.40382345558	1.20384691383
4.63	-1.41334494019	1.21793275581
4.64	-1.38478048636	1.23192338294
4.65	-1.4323879094	1.24600922492
4.66	-1.40382345558	1.26019028175
4.67	-1.38478048636	1.27413330146
4.68	-1.36573751715	1.28788589148
4.69	-1.37525900175	1.30159087407
4.7	-1.36573751715	1.31529585666
4.71	-1.32765157871	1.32876280214
4.72	-1.28956564028	1.34184888824
4.73	-1.28956564028	1.35474454464
4.74	-1.28004415568	1.36759259362
4.75	-1.21339376342	1.38005978322
4.76	-1.17590291778	1.39200626662
4.77	-1.13781697935	1.40357486611
4.78	-1.09973104091	1.41476260621
4.79	-1.03308064866	1.42542666466
4.8	-0.956908771797	1.43537661176
4.81	-0.890258379543	1.44461244752
4.82	-0.824203080076	1.45318475481
4.83	-0.757552687821	1.46109353365
4.84	-0.681380810958	1.46828820115
4.85	-0.605208934096	1.47472114987
4.86	-0.519515572625	1.48034477241
4.87	-0.396331365511	1.4849240071
4.88	-0.291595034825	1.4883636391
4.89	-0.177337219531	1.49070830037
4.9	-0.0636744970252	1.49191335895
4.91	0.0505833182688	1.49197881485
4.92	0.155319648955	1.49094930001
4.93	0.268982371461	1.48882778991
4.94	0.383240186755	1.48556667712
4.95	0.44989057901	1.48140102329
4.96	0.487976517441	1.47671168781
4.97	0.526062455872	1.47164149294
4.98	0.554626909696	1.46623804611
4.99	0.545105425088	1.46073938444
5	0.563553301516	1.45519609081
5.01	0.601639239947	1.4493701281
5.02	0.639725178378	1.44316330601
5.03	0.658768147594	1.43667083938
5.04	0.696854086025	1.42989272821
5.05	0.753982993672	1.42263854281
5.06	0.801590416711	1.41486067576
5.07	0.849197839751	1.40660673448
5.08	0.887283778182	1.39792432639
5.09	0.943817593041	1.38876881953
5.1	0.981903531472	1.37914021391
5.11	1.06759689294	1.36889271179
5.12	1.1342472852	1.3578834909
5.13	1.21041916206	1.34616015866
5.14	1.26695297692	1.33377329796
5.15	1.32408188457	1.32081812366
5.16	1.34312485378	1.30748208996
5.17	1.37168930761	1.29390801916
5.18	1.40025376143	1.28004830381
5.19	1.42881821525	1.26590294393
5.2	1.44786118447	1.25151954693
5.21	1.45738266908	1.23699332766
5.22	1.4859471229	1.2222766787
5.23	1.49546860751	1.20736960005
5.24	1.49546860751	1.19241491398
5.25	1.52403306133	1.17731740563
5.26	1.53355454594	1.1620294676
5.27	1.53355454594	1.14669392214
5.28	1.53355454594	1.13135837668
5.29	1.55259751515	1.11592761637
5.3	1.53355454594	1.10049685607
5.31	1.55259751515	1.08506609576
5.32	1.55259751515	1.06954012061
5.33	1.57164048437	1.05391893061
5.34	1.60020493819	1.0380597035
5.35	1.62817429923	1.02191780731
5.36	1.57164048437	1.00591873339
5.37	1.60913133001	0.990014874321
5.38	1.59068345359	0.974015800403
5.39	1.59068345359	0.958108965868
5.4	1.62817429923	0.942014677103
5.41	1.60913133001	0.925828148957
5.42	1.61865281462	0.909689228234
5.43	1.56211899976	0.893785369162
5.44	1.57164048437	0.878116571742
5.45	1.54307603055	0.862542989167
5.46	1.56211899976	0.847017014015
5.47	1.57164048437	0.831348216595
5.48	1.57164048437	0.815631811751
5.49	1.60020493819	0.799772584638
5.5	1.58116196898	0.783865750102
5.51	1.57164048437	0.768101737836
5.52	1.57164048437	0.752385332992
5.53	1.55259751515	0.736764142994
5.54	1.52403306133	0.721380990112
5.55	1.52403306133	0.706140659499
5.56	1.4859471229	0.691090758577
5.57	1.49546860751	0.676183679925
5.58	1.4859471229	0.661276601273
5.59	1.47642563829	0.646464737467
5.6	1.4859471229	0.631652873661
5.61	1.46690415368	0.616888617279
5.62	1.44786118447	0.602314790588
5.63	1.41929673064	0.587979001012
5.64	1.40977524604	0.573833641129
5.65	1.39073227682	0.559831103515
5.66	1.33360336917	0.546209425285
5.67	1.34312485378	0.53282578417
5.68	1.33360336917	0.519442143055
5.69	1.33360336917	0.506106109363
5.7	1.29551743074	0.492960505364
5.71	1.29551743074	0.480005331056
5.72	1.29551743074	0.467050156749
5.73	1.26695297692	0.454237804711
5.74	1.25743149231	0.441615882365
5.75	1.23898361588	0.429133806824
5.76	1.21994064667	0.416839185511
5.77	1.21041916206	0.404687386467
5.78	1.20089767745	0.39263080227
5.79	1.18185470824	0.380717040341
5.8	1.17233322363	0.368946100682
5.81	1.15329025441	0.357317983292
5.82	1.15329025441	0.345785080748
5.83	1.15329025441	0.334252178204
5.84	1.1342472852	0.322814490505
5.85	1.11520431598	0.3115672325
5.86	1.11520431598	0.30041518934
5.87	1.10568283137	0.289310753603
5.88	1.10568283137	0.278253925289
5.89	1.08663986216	0.267292311822
5.9	1.06759689294	0.256521128046
5.91	1.02951095451	0.246035588809
5.92	1.0199894699	0.235788086687
5.93	0.972382046864	0.225826229103
5.94	0.934296108433	0.216292838327
5.95	0.915253139217	0.207045092088
5.96	0.868240808966	0.198127622347
5.97	0.801590416711	0.189778466219
5.98	0.715897055241	0.182191028859
5.99	0.620682209163	0.175508132537
6	0.526062455872	0.169774409212
6.01	0.392761671363	0.165180288576
6.02	0.202927071994	0.162201844859
6.03	-0.0636744970252	0.161505581984
6.04	-0.405852850119	0.16385321872
6.05	-0.824203080076	0.170003498371
6.06	-1.20387227881	0.180143875165
6.07	-1.5365291473	0.193845882296
6.08	-1.6603084472	0.209830070268
6.09	-1.97392234647	0.228001224237
6.1	-2.24945030731	0.249118087506
6.11	-2.57258569119	0.273228267498
6.12	-2.69636499109	0.29957302091
6.13	-2.90583765246	0.327584034127
6.14	-3.06710779801	0.35744876138
6.15	-3.14327967487	0.388500698744
6.16	-3.25753749016	0.420504784569
6.17	-3.33311427424	0.453458043391
6.18	-3.39024318189	0.487074830672
6.19	-3.51402248179	0.52159615899
6.2	-3.57115138943	0.557022028346
6.21	-3.65624965812	0.593159033584
6.22	-3.7609859888	0.630245211819
6.23	-3.79907192723	0.668045501399
6.24	-3.84667935027	0.706274257786
6.25	-3.94189419635	0.745217125519
6.26	-3.8752438041	0.784302815522
6.27	-4.05555691886	0.823956819137
6.28	-4.16981473415	0.865083677402
6.29	-4.06507840347	0.90625814309
6.3	-4.16981473415	0.947432608778
6.31	-4.36917081813	0.990127536539
6.32	-4.39773527195	1.03396206699
6.33	-4.37869230274	1.07784420486
6.34	-4.4548641796	1.12201198727
6.35	-4.30311551866	1.16580188577
6.36	-4.40725675656	1.20935374714
6.37	-4.47390714881	1.25375956667
6.38	-4.51199308725	1.29868906785
6.39	-4.50247160264	1.3437613913
6.4	-4.39773527195	1.38826242567
6.41	-4.27455106484	1.43162385736
6.42	-4.40725675656	1.47503289646
6.43	-4.44534269499	1.51929589372
6.44	-4.32156339509	1.56313042417
6.45	-4.35012784891	1.60648888039
6.46	-4.36917081813	1.65008537373
6.47	-4.39773527195	1.69391990418
6.48	-4.32156339509	1.73751639751
6.49	-4.30311551866	1.78063979208
6.5	-4.20790067258	1.82319487304
6.51	-4.16981473415	1.86508345007
6.52	-4.23646512641	1.90711484937
6.53	-4.24598661101	1.94952710806
6.54	-4.1031643419	1.99127286282
6.55	-3.9889065266	2.03173321717
6.56	-3.81811489645	2.07076832428
6.57	-3.71337856576	2.10842579159
6.58	-3.59019435865	2.14494365622
6.59	-3.64672817351	2.18112826888
6.6	-3.47593654336	2.21674159246
6.61	-3.35215724345	2.25088206139
6.62	-3.19088709791	2.2835972831
6.63	-2.99093592115	2.3145063982
6.64	-2.85823022942	2.34375222895
6.65	-2.67732202187	2.37142999021
6.66	-2.54461633015	2.39753968197
6.67	-2.37322960721	2.42212891165
6.68	-2.20243797706	2.44500724957
6.69	-2.06913719255	2.46636512542
6.7	-1.86025962397	2.4860121095
6.71	-1.72695883946	2.50394820182
6.72	-1.47047384783	2.51993536526
6.73	-1.31813009411	2.53387838497
6.74	-1.21339376342	2.54653600426
6.75	-1.06164510248	2.55791119859
6.76	-0.947387287189	2.56795636053
6.77	-0.795638626252	2.5766714901
6.78	-0.709945264782	2.58419940956
6.79	-0.605208934096	2.59077518055
6.8	-0.548080026449	2.59654162535
6.81	-0.472503242374	2.6016445417
6.82	-0.396331365511	2.60598871474
6.83	-0.301116519433	2.60947595416
6.84	-0.196380188747	2.6119634377
6.85	-0.111281920064	2.61350174825
6.86	-0.0636744970252	2.61437653033
6.87	-0.0160670739861	2.61477523819
6.88	0.0124973798374	2.61479308666
6.89	0.0696262874844	2.61438246832
6.9	0.117233710524	2.61344816833
6.91	0.136276679739	2.61218061638
6.92	0.136276679739	2.61081784958
6.93	0.117233710524	2.60955029763
6.94	0.0886692567001	2.60852078279
6.95	0.0505833182688	2.60782451992
6.96	0.0601048028766	2.60727107931
6.97	0.107712225916	2.60643199417
6.98	0.155319648955	2.6051168348
6.99	0.202927071994	2.60332560119
7	0.212448556602	2.60124872305
7.01	0.164841133563	2.5993622746
7.02	0.117233710524	2.59795190038
7.03	0.0315403490531	2.59720803008
7.04	-0.0351100432017	2.59722587855
7.05	-0.101760435457	2.59791023094
7.06	-0.101760435457	2.5989278353
7.07	-0.0636744970252	2.59975500996
7.08	0.00297589522961	2.60005850297
7.09	0.0601048028766	2.59974309948
7.1	0.126755195131	2.59880879949
7.11	0.183884102778	2.597255603
7.12	0.212448556602	2.5952739397
7.13	0.268982371461	2.59286678506
7.14	0.326111279108	2.58989131681
7.15	0.411804640578	2.58620173721
7.16	0.507019486657	2.58160761657
7.17	0.63020369377	2.57592150067
7.18	0.792068932104	2.56881013754
7.19	1.00094650069	2.55984506038
7.2	1.25743149231	2.54855317041
7.21	1.53355454594	2.53459824022
7.22	1.81860399139	2.51783744754
7.23	2.08461046762	2.49832137524
7.24	2.31253100542	2.47633566788
7.25	2.52200366679	2.45216299451
7.26	2.70231678155	2.42604139227
7.27	2.89274647371	2.398066076
7.28	2.98796131978	2.36866253703
7.29	3.08258107307	2.33830982507
7.3	3.13970998072	2.3071983698
7.31	3.15875294994	2.27570605514
7.32	3.28253224984	2.24349962914
7.33	3.38667348774	2.21015360046
7.34	3.41523794156	2.17614404331
7.35	3.57710317989	2.1411823377
7.36	3.63423208754	2.10512566137
7.37	3.70980887162	2.06840545657
7.38	3.83358817152	2.03068847135
7.39	3.86215262534	1.99220976737
7.4	3.96688895603	1.95306455946
7.41	4.03353934828	1.91306241794
7.42	4.12815910157	1.87225392569
7.43	4.11863761696	1.8310199421
7.44	4.14720207079	1.78969074366
7.45	4.19480949383	1.74798068584
7.46	4.22337394765	1.70588976863
