Vernier Format 2
stevelabuena.qmbl 25/06/2017 20:42:54 .
Serie 1
Tiempo	Caudal	Volumen
		Vol
s	L/s	L

0	-0.061294127634	-0
0.02	-0.061294127634	0.00122588255268
0.04	-0.061294127634	0.00245176510536
0.06	-0.0517726430262	0.00358243281196
0.08	-0.0517726430262	0.00461788567249
0.1	-0.061294127634	0.00574855337909
0.12	-0.061294127634	0.00697443593177
0.14	-0.061294127634	0.00820031848445
0.16	-0.061294127634	0.00942620103713
0.18	-0.0517726430262	0.0105568687437
0.2	-0.061294127634	0.0116875364503
0.22	-0.0714107050298	0.013014584777
0.24	-0.061294127634	0.0143416331036
0.26	-0.061294127634	0.0155675156563
0.28	-0.061294127634	0.016793398209
0.3	-0.061294127634	0.0180192807616
0.32	-0.061294127634	0.0192451633143
0.34	-0.061294127634	0.020471045867
0.36	-0.0517726430262	0.0216017135736
0.38	-0.061294127634	0.0227323812802
0.4	-0.061294127634	0.0239582638329
0.42	-0.061294127634	0.0251841463856
0.44	-0.061294127634	0.0264100289383
0.46	-0.0517726430262	0.0275406966449
0.48	-0.061294127634	0.0286713643515
0.5	-0.061294127634	0.0298972469041
0.52	-0.061294127634	0.0311231294568
0.54	-0.061294127634	0.0323490120095
0.56	-0.061294127634	0.0335748945622
0.58	-0.061294127634	0.0348007771149
0.6	-0.061294127634	0.0360266596675
0.62	-0.061294127634	0.0372525422202
0.64	-0.061294127634	0.0384784247729
0.66	-0.0517726430262	0.0396090924795
0.68	-0.061294127634	0.0407397601861
0.7	-0.061294127634	0.0419656427388
0.72	-0.0517726430262	0.0430963104454
0.74	-0.061294127634	0.044226978152
0.76	-0.061294127634	0.0454528607047
0.78	-0.061294127634	0.0466787432573
0.8	-0.061294127634	0.04790462581
0.82	-0.061294127634	0.0491305083627
0.84	-0.061294127634	0.0503563909154
0.86	-0.061294127634	0.0515822734681
0.88	-0.061294127634	0.0528081560207
0.9	-0.061294127634	0.0540340385734
0.92	-0.061294127634	0.0552599211261
0.94	-0.061294127634	0.0564858036788
0.96	-0.061294127634	0.0577116862315
0.98	-0.061294127634	0.0589375687841
1	-0.061294127634	0.0601634513368
1.02	-0.0517726430262	0.0612941190434
1.04	-0.061294127634	0.06242478675
1.06	-0.0517726430262	0.0635554544566
1.08	-0.0517726430262	0.0645909073172
1.1	-0.061294127634	0.0657215750238
1.12	-0.061294127634	0.0669474575764
1.14	-0.061294127634	0.0681733401291
1.16	-0.061294127634	0.0693992226818
1.18	-0.061294127634	0.0706251052345
1.2	-0.061294127634	0.0718509877872
1.22	-0.061294127634	0.0730768703398
1.24	-0.061294127634	0.0743027528925
1.26	-0.061294127634	0.0755286354452
1.28	-0.061294127634	0.0767545179979
1.3	-0.061294127634	0.0779804005506
1.32	-0.061294127634	0.0792062831032
1.34	-0.061294127634	0.0804321656559
1.36	-0.0517726430262	0.0815628333625
1.38	-0.061294127634	0.0826935010691
1.4	-0.061294127634	0.0839193836218
1.42	-0.061294127634	0.0851452661745
1.44	-0.061294127634	0.0863711487272
1.46	-0.061294127634	0.0875970312798
1.48	-0.061294127634	0.0888229138325
1.5	-0.061294127634	0.0900487963852
1.52	-0.061294127634	0.0912746789379
1.54	-0.061294127634	0.0925005614906
1.56	-0.061294127634	0.0937264440432
1.58	-0.061294127634	0.0949523265959
1.6	-0.061294127634	0.0961782091486
1.62	-0.061294127634	0.0974040917013
1.64	-0.061294127634	0.098629974254
1.66	-0.0517726430262	0.0997606419606
1.68	-0.061294127634	0.100891309667
1.7	-0.061294127634	0.10211719222
1.72	-0.061294127634	0.103343074773
1.74	-0.0517726430262	0.104473742479
1.76	-0.0517726430262	0.10550919534
1.78	-0.061294127634	0.106639863046
1.8	-0.0714107050298	0.107966911373
1.82	-0.061294127634	0.1092939597
1.84	-0.061294127634	0.110519842252
1.86	-0.061294127634	0.111745724805
1.88	-0.061294127634	0.112971607358
1.9	-0.061294127634	0.11419748991
1.92	-0.061294127634	0.115423372463
1.94	-0.061294127634	0.116649255016
1.96	-0.061294127634	0.117875137568
1.98	-0.061294127634	0.119101020121
2	-0.061294127634	0.120326902674
2.02	-0.061294127634	0.121552785226
2.04	-0.061294127634	0.122778667779
2.06	-0.061294127634	0.124004550332
2.08	-0.061294127634	0.125230432884
2.1	-0.061294127634	0.126456315437
2.12	-0.061294127634	0.12768219799
2.14	-0.061294127634	0.128908080542
2.16	-0.061294127634	0.130133963095
2.18	-0.061294127634	0.131359845648
2.2	-0.0517726430262	0.132490513354
2.22	-0.061294127634	0.133621181061
2.24	-0.061294127634	0.134847063614
2.26	-0.0517726430262	0.13597773132
2.28	-0.0517726430262	0.137013184181
2.3	-0.0517726430262	0.138048637041
2.32	-0.061294127634	0.139179304748
2.34	-0.061294127634	0.140405187301
2.36	-0.061294127634	0.141631069853
2.38	-0.061294127634	0.142856952406
2.4	-0.061294127634	0.144082834959
2.42	-0.061294127634	0.145308717511
2.44	-0.061294127634	0.146534600064
2.46	-0.061294127634	0.147760482617
2.48	-0.0517726430262	0.148891150323
2.5	-0.061294127634	0.15002181803
2.52	-0.061294127634	0.151247700583
2.54	-0.061294127634	0.152473583135
2.56	-0.0517726430262	0.153604250842
2.58	-0.061294127634	0.154734918548
2.6	-0.061294127634	0.155960801101
2.62	-0.061294127634	0.157186683654
2.64	-0.061294127634	0.158412566206
2.66	-0.061294127634	0.159638448759
2.68	-0.0517726430262	0.160769116466
2.7	-0.0517726430262	0.161804569326
2.72	-0.0517726430262	0.162840022187
2.74	-0.0517726430262	0.163875475047
2.76	-0.0517726430262	0.164910927908
2.78	-0.061294127634	0.166041595614
2.8	-0.061294127634	0.167267478167
2.82	-0.061294127634	0.16849336072
2.84	-0.061294127634	0.169719243272
2.86	-0.061294127634	0.170945125825
2.88	-0.061294127634	0.172171008378
2.9	-0.061294127634	0.173396890931
2.92	-0.061294127634	0.174622773483
2.94	-0.0517726430262	0.17575344119
2.96	-0.061294127634	0.176884108896
2.98	-0.0517726430262	0.178014776603
3	-0.0517726430262	0.179050229464
3.02	-0.0517726430262	0.180085682324
3.04	-0.0422511584184	0.181025920339
3.06	-0.0422511584184	0.181870943507
3.08	-0.0517726430262	0.182811181521
3.1	-0.0517726430262	0.183846634382
3.12	-0.0422511584184	0.184786872396
3.14	-0.0517726430262	0.185727110411
3.16	-0.061294127634	0.186857778117
3.18	-0.061294127634	0.18808366067
3.2	-0.061294127634	0.189309543223
3.22	-0.0714107050298	0.190636591549
3.24	-0.0714107050298	0.19206480565
3.26	-0.061294127634	0.193391853977
3.28	-0.061294127634	0.194617736529
3.3	-0.061294127634	0.195843619082
3.32	-0.061294127634	0.197069501635
3.34	-0.061294127634	0.198295384187
3.36	-0.0517726430262	0.199426051894
3.38	-0.0517726430262	0.200461504754
3.4	-0.061294127634	0.201592172461
3.42	-0.061294127634	0.202818055014
3.44	-0.0517726430262	0.20394872272
3.46	-0.061294127634	0.205079390427
3.48	-0.0321345810225	0.206013677513
3.5	-0.0226130964147	0.206561154288
3.52	-0.0321345810225	0.207108631062
3.54	-0.0226130964147	0.207656107837
3.56	-0.0130916118069	0.208013154919
3.58	-0.0130916118069	0.208274987155
3.6	-0.0321345810225	0.208727249083
3.62	-0.0517726430262	0.209566321324
3.64	-0.061294127634	0.21069698903
3.66	-0.061294127634	0.211922871583
3.68	-0.0517726430262	0.21305353929
3.7	-0.0422511584184	0.213993777304
3.72	-0.0422511584184	0.214838800472
3.74	-0.061294127634	0.215874253333
3.76	-0.100570251641	0.217492897126
3.78	-0.188048891476	0.220379088557
3.8	-0.255889469307	0.224818472165
3.82	-0.266006046702	0.230037427325
3.84	-0.226729922695	0.234964787019
3.86	-0.168410829472	0.23891619454
3.88	-0.120208313645	0.241802385972
3.9	-0.149367860256	0.244498147711
3.92	-0.266006046702	0.24865188678
3.94	-0.41180377976	0.255429985045
3.96	-0.567122997425	0.265219252817
3.98	-0.712920730482	0.278019690096
4	-0.781356401101	0.292962461412
4.02	-0.829558916928	0.309071614592
4.04	-0.887878010151	0.326245983863
4.06	-0.917037556763	0.344295139532
4.08	-1.01463277399	0.363611842839
4.1	-1.05331380521	0.384291308631
4.12	-1.16043050705	0.406428751754
4.14	-1.16995199166	0.429732576741
4.16	-1.16043050705	0.453036401728
4.18	-1.18959005366	0.476536607335
4.2	-1.22827108488	0.500715218721
4.22	-1.23838766228	0.525381806192
4.24	-1.26754720889	0.550441154904
4.26	-1.24790914688	0.575595718462
4.28	-1.20922811567	0.600167091087
4.3	-1.18006856905	0.624060057934
4.32	-1.14079244505	0.647268668075
4.34	-1.16043050705	0.670280897596
4.36	-1.15090902244	0.693394292891
4.38	-1.13127096044	0.71621609272
4.4	-1.11163289844	0.738645131309
4.42	-1.12174947583	0.760978955052
4.44	-1.07295186722	0.782925968482
4.46	-1.034270836	0.803998195514
4.48	-1.034270836	0.824683612234
4.5	-0.946197103374	0.844488291628
4.52	-0.868835040936	0.862638613071
4.54	-0.732558792486	0.878652551405
4.56	-0.606399121432	0.892042130544
4.58	-0.41180377976	0.902224159556
4.6	-0.266006046702	0.909002257821
4.62	-0.217208438087	0.913834402669
4.64	-0.168410829472	0.917690595344
4.66	-0.129729798253	0.920672001622
4.68	-0.0714107050298	0.922683406655
4.7	0.0160679348046	0.923236834357
4.72	0.171982245258	0.921356332556
4.74	0.317779978315	0.91645871032
4.76	0.443939649369	0.908841514044
4.78	0.512375319988	0.89927836435
4.8	0.551056351207	0.888644047638
4.82	0.629013506434	0.876843349062
4.84	0.667694537653	0.863876268621
4.86	0.677216022261	0.850427163022
4.88	0.696854084264	0.836686461956
4.9	0.706375568872	0.822654165425
4.92	0.716492146268	0.808425488274
4.94	0.716492146268	0.794095645348
4.96	0.735535115484	0.779575372731
4.98	0.726013630876	0.764959885267
5	0.716492146268	0.750534827496
5.02	0.735535115484	0.736014554878
5.04	0.735535115484	0.721303852569
5.06	0.726013630876	0.706688365105
5.08	0.696854084264	0.692459687954
5.1	0.667694537653	0.678814201734
5.12	0.629013506434	0.665847121293
5.14	0.599853959822	0.653558446631
5.16	0.570694413211	0.641852962901
5.18	0.560577835815	0.63054024041
5.2	0.570694413211	0.61922751792
5.22	0.570694413211	0.607813629656
5.24	0.560577835815	0.596500907166
5.26	0.570694413211	0.585188184675
5.28	0.560577835815	0.573875462185
5.3	0.551056351207	0.562759120315
5.32	0.521896804596	0.552029588757
5.34	0.483215773376	0.541978462977
5.36	0.443939649369	0.53270690875
5.38	0.414780102758	0.524119711228
5.4	0.40525861815	0.515919324019
5.42	0.395737133542	0.507909366502
5.44	0.346939524927	0.500482599918
5.46	0.317779978315	0.493835404885
5.48	0.288620431704	0.487771400785
5.5	0.249344307696	0.482391753391
5.52	0.239822823089	0.477500082083
5.54	0.220184761085	0.472900006241
5.56	0.210663276477	0.468591525866
5.58	0.201141791869	0.464473475182
5.6	0.181503729866	0.460647019965
5.62	0.161865667862	0.457213325988
5.64	0.132706121251	0.454267608097
5.66	0.113663152035	0.451803915364
5.68	0.0845036054234	0.449822247789
5.7	0.0452274814161	0.448524936921
