Vernier Format 2
fatigue_spirom3.cmbl 10/05/20 16:17 .
Latest
Tiempo	Tasa de Flujo	Volumen
t	Flujo	Vol
s	L/s	L

11.88	0.65103194135	0.273966669477
11.89	0.632584064922	0.267548589446
11.9	0.604019611099	0.261365571066
11.91	0.604019611099	0.255325374955
11.92	0.584976641883	0.24938039369
11.93	0.565933672668	0.243625842117
11.94	0.55641218806	0.238014112814
11.95	0.546890703452	0.232497598356
11.96	0.546890703452	0.227028691321
11.97	0.527847734236	0.221654999133
11.98	0.527847734236	0.216376521791
11.99	0.489761795805	0.21128847414
12	0.470718826589	0.206486071029
12.01	0.42311140355	0.202016919878
12.02	0.385025465119	0.197976235534
12.03	0.318375072864	0.194459232845
12.04	0.214233834966	0.191796188305
12.05	0.0714115658484	0.190367961301
12.06	-0.0898585796967	0.190460196371
12.07	-0.299331241069	0.192406145474
12.08	-0.536773263477	0.196586667997
12.09	-0.774215285885	0.203141610744
12.1	-0.992614339077	0.211975758869
12.11	-1.18304403123	0.22285405072
12.12	-1.34431417678	0.23549084176
12.13	-1.55378683815	0.249981346835
12.14	-1.8388362836	0.266944462444
12.15	-2.03819236757	0.2863296057
12.16	-2.24766502895	0.307758892682
12.17	-2.44702111292	0.331232323392
12.18	-2.58984338204	0.356416645866
12.19	-2.72254907376	0.382978608145
12.2	-2.77967798141	0.410489743421
12.21	-2.8939357967	0.438857812312
12.22	-3.01712000382	0.468413091314
12.23	-3.09329188068	0.498965150737
12.24	-3.13137781911	0.530088499236
12.25	-3.13137781911	0.561402277427
12.26	-3.21707118058	0.593144522425
12.27	-3.2361141498	0.625410449077
12.28	-3.27360499544	0.657959044803
12.29	-3.2361141498	0.69050764053
12.3	-3.37834132613	0.723579917909
12.31	-3.4735561722	0.757839405401
12.32	-3.45451320299	0.792479752277
12.33	-3.51164211064	0.827310528845
12.34	-3.50212062603	0.862379342528
12.35	-3.45451320299	0.897162511673
12.36	-3.53068507985	0.932088503088
12.37	-3.59674037932	0.967725630384
12.38	-3.63482631775	1.00388346387
12.39	-3.73004116383	1.04070780128
12.4	-3.76812710226	1.07819864261
12.41	-3.65386928697	1.11530862455
12.42	-3.79669155608	1.15256142877
12.43	-3.77764858687	1.19043312948
12.44	-3.85382046373	1.22859047474
12.45	-3.96748318624	1.26769699299
12.46	-4.09126248614	1.30799072135
12.47	-4.18647733222	1.34937942044
12.48	-4.30014005472	1.39181250737
12.49	-4.2715756009	1.43467108565
12.5	-4.13886990918	1.4767233132
12.51	-4.11982693996	1.51801679745
12.52	-4.22456327065	1.5597387485
12.53	-4.2715756009	1.60221944286
12.54	-4.25253263168	1.64483998402
12.55	-4.31918302394	1.6876985623
12.56	-4.22456327065	1.73041729377
12.57	-4.30966153933	1.77308841782
12.58	-4.23348966247	1.81580417383
12.59	-4.31918302394	1.85856753726
12.6	-4.36679044698	1.90199740462
12.61	-4.44296232384	1.94604616847
12.62	-4.24301114707	1.98947603583
12.63	-4.08174100153	2.03109979657
12.64	-4.09126248614	2.07196481401
12.65	-4.17695584761	2.11330590568
12.66	-4.23348966247	2.15535813323
12.67	-4.14839139378	2.19726753851
12.68	-4.13886990918	2.23870384502
12.69	-4.17695584761	2.28028297381
12.7	-4.01509060927	2.32124320609
12.71	-3.91035427859	2.36087043053
12.72	-3.76812710226	2.39926283744
12.73	-3.70147671	2.4366108565
12.74	-3.74908413304	2.47386366071
12.75	-3.63482631775	2.51078321297
12.76	-3.48307765681	2.54637273284
12.77	-3.35929835691	2.58058461291
12.78	-3.10281336529	2.61289517152
12.79	-3.07424891146	2.6437804829
12.8	-2.97903406539	2.67404689779
12.81	-2.74159204298	2.70265002833
12.82	-2.63685571229	2.72954226711
12.83	-2.44702111292	2.75496165123
